'Elapsed time','MLII','V1'
323.933,-5.660,-6.515
323.936,-5.625,-6.575
323.939,-5.615,-6.630
323.942,-5.615,-6.605
323.944,-5.605,-6.610
323.947,-5.580,-6.575
323.950,-5.565,-6.500
323.953,-5.575,-6.495
323.956,-5.540,-6.470
323.958,-5.515,-6.460
323.961,-5.485,-6.495
323.964,-5.450,-6.455
323.967,-5.440,-6.460
323.969,-5.425,-6.520
323.972,-5.440,-6.480
323.975,-5.450,-6.480
323.978,-5.455,-6.515
323.981,-5.465,-6.455
323.983,-5.480,-6.475
323.986,-5.470,-6.540
323.989,-5.525,-6.530
323.992,-5.535,-6.520
323.994,-5.520,-6.545
323.997,-5.535,-6.535
324.000,-5.535,-6.520
324.003,-5.570,-6.525
324.006,-5.610,-6.590
324.008,-5.590,-6.625
324.011,-5.585,-6.640
324.014,-5.570,-6.625
324.017,-5.595,-6.630
324.019,-5.620,-6.655
324.022,-5.605,-6.705
324.025,-5.595,-6.705
324.028,-5.605,-6.705
324.031,-5.625,-6.730
324.033,-5.665,-6.790
324.036,-5.760,-6.810
324.039,-5.820,-6.800
324.042,-5.860,-6.790
324.044,-5.865,-6.890
324.047,-5.900,-6.940
324.050,-5.890,-6.935
324.053,-5.850,-6.945
324.056,-5.845,-6.970
324.058,-5.870,-7.015
324.061,-5.910,-6.965
324.064,-5.940,-6.945
324.067,-5.940,-6.945
324.069,-5.970,-6.875
324.072,-5.995,-6.920
324.075,-6.035,-7.000
324.078,-6.055,-7.065
324.081,-6.045,-6.980
324.083,-6.030,-6.945
324.086,-6.000,-6.890
324.089,-5.955,-6.880
324.092,-5.920,-6.835
324.094,-5.870,-6.805
324.097,-5.870,-6.785
324.100,-5.815,-6.820
324.103,-5.755,-6.790
324.106,-5.705,-6.705
324.108,-5.670,-6.650
324.111,-5.645,-6.670
324.114,-5.575,-6.695
324.117,-5.485,-6.600
324.119,-5.470,-6.545
324.122,-5.465,-6.500
324.125,-5.420,-6.465
324.128,-5.390,-6.400
324.131,-5.360,-6.355
324.133,-5.340,-6.300
324.136,-5.330,-6.335
324.139,-5.340,-6.375
324.142,-5.355,-6.350
324.144,-5.395,-6.415
324.147,-5.425,-6.430
324.150,-5.425,-6.395
324.153,-5.380,-6.495
324.156,-5.360,-6.510
324.158,-5.360,-6.530
324.161,-5.340,-6.590
324.164,-5.360,-6.520
324.167,-5.385,-6.465
324.169,-5.390,-6.450
324.172,-5.385,-6.440
324.175,-5.400,-6.475
324.178,-5.415,-6.470
324.181,-5.430,-6.480
324.183,-5.440,-6.475
324.186,-5.450,-6.460
324.189,-5.450,-6.475
324.192,-5.420,-6.445
324.194,-5.405,-6.385
324.197,-5.385,-6.345
324.200,-5.275,-6.425
324.203,-5.245,-6.375
324.206,-5.240,-6.410
324.208,-5.240,-6.435
324.211,-5.250,-6.445
324.214,-5.245,-6.475
324.217,-5.220,-6.330
324.219,-5.220,-6.250
324.222,-5.240,-6.185
324.225,-5.280,-6.140
324.228,-5.325,-6.110
324.231,-5.325,-6.130
324.233,-5.320,-6.110
324.236,-5.335,-6.145
324.239,-5.355,-6.205
324.242,-5.380,-6.295
324.244,-5.435,-6.250
324.247,-5.480,-6.235
324.250,-5.505,-6.240
324.253,-5.545,-6.200
324.256,-5.575,-6.240
324.258,-5.590,-6.300
324.261,-5.590,-6.275
324.264,-5.595,-6.255
324.267,-5.610,-6.285
324.269,-5.660,-6.320
324.272,-5.755,-6.375
324.275,-5.830,-6.415
324.278,-5.900,-6.445
324.281,-5.910,-6.465
324.283,-5.950,-6.455
324.286,-5.985,-6.405
324.289,-5.970,-6.410
324.292,-5.935,-6.410
324.294,-5.915,-6.400
324.297,-5.915,-6.380
324.300,-5.875,-6.460
324.303,-5.870,-6.440
324.306,-5.910,-6.415
324.308,-5.915,-6.465
324.311,-5.915,-6.495
324.314,-5.920,-6.465
324.317,-5.885,-6.415
324.319,-5.865,-6.375
324.322,-5.845,-6.325
324.325,-5.805,-6.315
324.328,-5.805,-6.270
324.331,-5.790,-6.210
324.333,-5.765,-6.260
324.336,-5.770,-6.260
324.339,-5.790,-6.305
324.342,-5.775,-6.395
324.344,-5.770,-6.395
324.347,-5.770,-6.380
324.350,-5.795,-6.405
324.353,-5.770,-6.395
324.356,-5.755,-6.450
324.358,-5.760,-6.460
324.361,-5.775,-6.400
324.364,-5.770,-6.370
324.367,-5.770,-6.365
324.369,-5.760,-6.400
324.372,-5.775,-6.475
324.375,-5.785,-6.500
324.378,-5.805,-6.545
324.381,-5.815,-6.565
324.383,-5.820,-6.565
324.386,-5.805,-6.565
324.389,-5.805,-6.535
324.392,-5.810,-6.570
324.394,-5.800,-6.580
324.397,-5.795,-6.605
324.400,-5.775,-6.475
324.403,-5.765,-6.480
324.406,-5.770,-6.530
324.408,-5.790,-6.535
324.411,-5.785,-6.520
324.414,-5.800,-6.535
324.417,-5.795,-6.510
324.419,-5.810,-6.545
324.422,-5.810,-6.495
324.425,-5.785,-6.455
324.428,-5.730,-6.420
324.431,-5.705,-6.435
324.433,-5.665,-6.390
324.436,-5.680,-6.465
324.439,-5.695,-6.535
324.442,-5.655,-6.505
324.444,-5.650,-6.485
324.447,-5.690,-6.510
324.450,-5.720,-6.570
324.453,-5.745,-6.525
324.456,-5.675,-6.435
324.458,-5.610,-6.390
324.461,-5.570,-6.340
324.464,-5.600,-6.300
324.467,-5.625,-6.340
324.469,-5.690,-6.265
324.472,-5.710,-6.215
324.475,-5.730,-6.200
324.478,-5.760,-6.250
324.481,-5.795,-6.265
324.483,-5.815,-6.330
324.486,-5.835,-6.430
324.489,-5.855,-6.465
324.492,-5.820,-6.455
324.494,-5.775,-6.465
324.497,-5.725,-6.415
324.500,-5.615,-6.295
324.503,-5.550,-6.260
324.506,-5.500,-6.300
324.508,-5.510,-6.335
324.511,-5.520,-6.370
324.514,-5.555,-6.415
324.517,-5.590,-6.385
324.519,-5.640,-6.480
324.522,-5.710,-6.560
324.525,-5.805,-6.590
324.528,-5.835,-6.605
324.531,-5.835,-6.620
324.533,-5.795,-6.640
324.536,-5.810,-6.650
324.539,-5.835,-6.645
324.542,-5.855,-6.610
324.544,-5.915,-6.720
324.547,-5.820,-6.740
324.550,-5.650,-6.745
324.553,-5.465,-6.845
324.556,-5.390,-6.760
324.558,-5.390,-6.665
324.561,-5.535,-6.640
324.564,-5.700,-6.590
324.567,-5.825,-6.545
324.569,-5.845,-6.480
324.572,-5.715,-6.415
324.575,-5.650,-6.445
324.578,-5.610,-6.525
324.581,-5.595,-6.455
324.583,-5.640,-6.430
324.586,-5.735,-6.440
324.589,-5.760,-6.430
324.592,-5.675,-6.440
324.594,-5.625,-6.460
324.597,-5.635,-6.425
324.600,-5.585,-6.480
324.603,-5.615,-6.425
324.606,-5.665,-6.400
324.608,-5.785,-6.320
324.611,-5.845,-6.230
324.614,-5.850,-6.145
324.617,-5.825,-6.235
324.619,-5.865,-6.250
324.622,-5.935,-6.265
324.625,-5.975,-6.255
324.628,-5.985,-6.220
324.631,-5.985,-6.210
324.633,-5.960,-6.315
324.636,-5.900,-6.420
324.639,-5.760,-6.560
324.642,-5.585,-6.695
324.644,-5.365,-6.865
324.647,-5.230,-7.005
324.650,-5.135,-7.145
324.653,-5.090,-7.255
324.656,-5.030,-7.185
324.658,-5.000,-7.040
324.661,-5.020,-6.850
324.664,-5.055,-6.700
324.667,-4.955,-6.585
324.669,-4.730,-6.380
324.672,-4.515,-6.095
324.675,-4.435,-5.810
324.678,-4.540,-5.545
324.681,-4.830,-5.350
324.683,-5.300,-5.235
324.686,-5.820,-5.300
324.689,-6.340,-5.515
324.692,-6.670,-5.965
324.694,-6.875,-6.355
324.697,-6.975,-6.515
324.700,-7.120,-6.795
324.703,-7.165,-6.835
324.706,-7.185,-6.790
324.708,-7.250,-6.815
324.711,-7.300,-6.800
324.714,-7.340,-6.765
324.717,-7.340,-6.840
324.719,-7.300,-6.815
324.722,-7.220,-6.770
324.725,-7.185,-6.680
324.728,-7.200,-6.690
324.731,-7.240,-6.670
324.733,-7.255,-6.610
324.736,-7.180,-6.590
324.739,-7.125,-6.580
324.742,-7.045,-6.595
324.744,-6.935,-6.565
324.747,-6.815,-6.445
324.750,-6.690,-6.305
324.753,-6.565,-6.300
324.756,-6.445,-6.215
324.758,-6.350,-6.080
324.761,-6.300,-5.915
324.764,-6.275,-5.890
324.767,-6.230,-5.915
324.769,-6.190,-5.860
324.772,-6.225,-5.950
324.775,-6.275,-6.020
324.778,-6.315,-6.030
324.781,-6.320,-5.990
324.783,-6.275,-5.935
324.786,-6.245,-5.905
324.789,-6.350,-5.925
324.792,-6.430,-5.905
324.794,-6.445,-5.865
324.797,-6.470,-5.880
324.800,-6.340,-5.815
324.803,-6.350,-5.885
324.806,-6.380,-5.950
324.808,-6.405,-5.940
324.811,-6.430,-5.975
324.814,-6.415,-6.020
324.817,-6.385,-6.035
324.819,-6.370,-6.065
324.822,-6.360,-6.105
324.825,-6.375,-6.080
324.828,-6.410,-6.040
324.831,-6.420,-6.040
324.833,-6.420,-6.035
324.836,-6.400,-5.995
324.839,-6.405,-6.070
324.842,-6.400,-6.190
324.844,-6.470,-6.200
324.847,-6.515,-6.195
324.850,-6.555,-6.135
324.853,-6.570,-6.225
324.856,-6.550,-6.215
324.858,-6.545,-6.195
324.861,-6.540,-6.190
324.864,-6.485,-6.185
324.867,-6.470,-6.205
324.869,-6.480,-6.245
324.872,-6.490,-6.260
324.875,-6.520,-6.295
324.878,-6.575,-6.315
324.881,-6.630,-6.325
324.883,-6.625,-6.315
324.886,-6.620,-6.325
324.889,-6.580,-6.300
324.892,-6.600,-6.275
324.894,-6.635,-6.280
324.897,-6.585,-6.290
324.900,-6.605,-6.360
324.903,-6.575,-6.385
324.906,-6.575,-6.370
324.908,-6.600,-6.380
324.911,-6.595,-6.355
324.914,-6.555,-6.295
324.917,-6.530,-6.300
324.919,-6.540,-6.335
324.922,-6.550,-6.375
324.925,-6.530,-6.365
324.928,-6.500,-6.340
324.931,-6.500,-6.350
324.933,-6.495,-6.435
324.936,-6.475,-6.420
324.939,-6.445,-6.375
324.942,-6.410,-6.330
324.944,-6.430,-6.420
324.947,-6.425,-6.385
324.950,-6.405,-6.310
324.953,-6.370,-6.360
324.956,-6.400,-6.350
324.958,-6.450,-6.300
324.961,-6.450,-6.290
324.964,-6.550,-6.255
324.967,-6.610,-6.225
324.969,-6.645,-6.130
324.972,-6.685,-6.045
324.975,-6.715,-5.995
324.978,-6.740,-5.930
324.981,-6.750,-5.825
324.983,-6.775,-5.910
324.986,-6.815,-5.990
324.989,-6.850,-6.085
324.992,-6.835,-6.100
324.994,-6.840,-6.130
324.997,-6.805,-6.090
325.000,-6.840,-6.140
325.003,-6.830,-6.060
325.006,-6.855,-5.935
325.008,-6.885,-5.855
325.011,-6.930,-5.865
325.014,-6.940,-5.895
325.017,-6.945,-5.815
325.019,-6.990,-5.785
325.022,-7.030,-5.755
325.025,-7.015,-5.825
325.028,-7.030,-5.805
325.031,-7.005,-5.760
325.033,-7.000,-5.785
325.036,-7.035,-5.790
325.039,-7.055,-5.755
325.042,-7.080,-5.710
325.044,-7.070,-5.750
325.047,-7.080,-5.775
325.050,-7.060,-5.755
325.053,-7.045,-5.785
325.056,-7.060,-5.810
325.058,-7.020,-5.775
325.061,-7.025,-5.765
325.064,-7.015,-5.755
325.067,-7.015,-5.775
325.069,-7.030,-5.790
325.072,-7.075,-5.800
325.075,-7.105,-5.895
325.078,-7.115,-6.025
325.081,-7.100,-5.935
325.083,-7.080,-5.910
325.086,-7.040,-5.900
325.089,-6.995,-6.005
325.092,-7.005,-6.010
325.094,-7.010,-6.020
325.097,-7.005,-5.985
325.100,-7.060,-6.040
325.103,-7.080,-5.995
325.106,-7.105,-5.985
325.108,-7.115,-6.005
325.111,-7.120,-6.000
325.114,-7.105,-5.965
325.117,-7.050,-5.915
325.119,-7.030,-5.890
325.122,-7.050,-5.870
325.125,-7.075,-5.870
325.128,-7.125,-5.865
325.131,-7.210,-5.830
325.133,-7.265,-5.890
325.136,-7.250,-5.890
325.139,-7.275,-5.875
325.142,-7.270,-5.890
325.144,-7.325,-5.900
325.147,-7.315,-5.890
325.150,-7.250,-5.900
325.153,-7.090,-5.900
325.156,-7.030,-5.935
325.158,-7.020,-5.870
325.161,-7.085,-5.820
325.164,-7.205,-5.880
325.167,-7.290,-5.910
325.169,-7.350,-5.875
325.172,-7.370,-5.885
325.175,-7.370,-5.865
325.178,-7.335,-5.890
325.181,-7.365,-5.910
325.183,-7.370,-5.925
325.186,-7.375,-5.900
325.189,-7.425,-5.890
325.192,-7.425,-5.960
325.194,-7.395,-6.005
325.197,-7.420,-6.010
325.200,-7.220,-5.980
325.203,-7.170,-6.015
325.206,-7.125,-6.105
325.208,-7.095,-6.130
325.211,-7.065,-6.170
325.214,-7.040,-6.155
325.217,-6.995,-6.200
325.219,-6.980,-6.210
325.222,-6.940,-6.220
325.225,-6.910,-6.255
325.228,-6.855,-6.265
325.231,-6.800,-6.245
325.233,-6.795,-6.330
325.236,-6.740,-6.275
325.239,-6.705,-6.245
325.242,-6.685,-6.250
325.244,-6.680,-6.195
325.247,-6.650,-6.180
325.250,-6.610,-6.225
325.253,-6.590,-6.235
325.256,-6.545,-6.230
325.258,-6.485,-6.265
325.261,-6.460,-6.235
325.264,-6.415,-6.215
325.267,-6.385,-6.200
325.269,-6.335,-6.255
325.272,-6.290,-6.245
325.275,-6.260,-6.195
325.278,-6.260,-6.120
325.281,-6.260,-6.085
325.283,-6.275,-6.115
325.286,-6.310,-6.110
325.289,-6.385,-6.045
325.292,-6.395,-6.020
325.294,-6.405,-5.990
325.297,-6.425,-5.995
325.300,-6.355,-5.940
325.303,-6.320,-6.010
325.306,-6.305,-6.040
325.308,-6.300,-6.055
325.311,-6.280,-6.065
325.314,-6.240,-5.985
325.317,-6.245,-5.970
325.319,-6.250,-5.895
325.322,-6.290,-5.845
325.325,-6.330,-5.820
325.328,-6.325,-5.815
325.331,-6.275,-5.870
325.333,-6.195,-6.035
325.336,-6.200,-6.095
325.339,-6.245,-6.180
325.342,-6.310,-6.160
325.344,-6.280,-6.125
325.347,-6.250,-6.105
325.350,-6.220,-6.120
325.353,-6.215,-6.085
325.356,-6.205,-6.065
325.358,-6.185,-6.025
325.361,-6.165,-5.930
325.364,-6.140,-5.860
325.367,-6.125,-5.830
325.369,-6.090,-5.795
325.372,-6.040,-5.795
325.375,-6.010,-5.805
325.378,-5.985,-5.890
325.381,-6.020,-5.775
325.383,-6.080,-5.705
325.386,-6.115,-5.670
325.389,-6.170,-5.680
325.392,-6.195,-5.690
325.394,-6.205,-5.680
325.397,-6.205,-5.665
325.400,-6.255,-5.695
325.403,-6.270,-5.665
325.406,-6.315,-5.615
325.408,-6.355,-5.690
325.411,-6.380,-5.715
325.414,-6.400,-5.630
325.417,-6.405,-5.540
325.419,-6.420,-5.515
325.422,-6.445,-5.500
325.425,-6.420,-5.450
325.428,-6.400,-5.450
325.431,-6.375,-5.485
325.433,-6.345,-5.455
325.436,-6.330,-5.565
325.439,-6.290,-5.665
325.442,-6.265,-5.735
325.444,-6.255,-5.775
325.447,-6.245,-5.810
325.450,-6.240,-5.840
325.453,-6.165,-5.940
325.456,-6.100,-6.015
325.458,-5.995,-6.095
325.461,-5.855,-6.190
325.464,-5.645,-6.300
325.467,-5.415,-6.465
325.469,-5.235,-6.600
325.472,-5.120,-6.645
325.475,-5.075,-6.710
325.478,-5.070,-6.720
325.481,-5.105,-6.495
325.483,-5.080,-6.345
325.486,-4.950,-6.170
325.489,-4.770,-6.010
325.492,-4.530,-5.725
325.494,-4.355,-5.410
325.497,-4.275,-5.055
325.500,-4.405,-4.690
325.503,-4.735,-4.400
325.506,-5.240,-4.275
325.508,-5.750,-4.320
325.511,-6.215,-4.510
325.514,-6.550,-4.810
325.517,-6.725,-4.975
325.519,-6.780,-5.205
325.522,-6.775,-5.380
325.525,-6.725,-5.440
325.528,-6.715,-5.480
325.531,-6.665,-5.530
325.533,-6.665,-5.615
325.536,-6.690,-5.615
325.539,-6.760,-5.650
325.542,-6.845,-5.720
325.544,-6.880,-5.740
325.547,-6.910,-5.685
325.550,-6.920,-5.630
325.553,-6.950,-5.615
325.556,-6.990,-5.595
325.558,-7.020,-5.610
325.561,-7.030,-5.595
325.564,-7.040,-5.620
325.567,-7.050,-5.620
325.569,-7.030,-5.485
325.572,-6.980,-5.535
325.575,-6.890,-5.475
325.578,-6.805,-5.350
325.581,-6.740,-5.360
325.583,-6.695,-5.305
325.586,-6.665,-5.195
325.589,-6.645,-5.165
325.592,-6.610,-5.120
325.594,-6.560,-5.085
325.597,-6.555,-5.070
325.600,-6.510,-5.195
325.603,-6.480,-5.205
325.606,-6.485,-5.090
325.608,-6.540,-5.100
325.611,-6.555,-5.085
325.614,-6.585,-5.055
325.617,-6.620,-5.080
325.619,-6.610,-5.055
325.622,-6.615,-5.015
325.625,-6.625,-4.945
325.628,-6.610,-4.910
325.631,-6.610,-4.905
325.633,-6.605,-4.865
325.636,-6.580,-4.895
325.639,-6.585,-4.925
325.642,-6.620,-5.000
325.644,-6.635,-5.040
325.647,-6.665,-5.085
325.650,-6.680,-5.090
325.653,-6.685,-5.125
325.656,-6.700,-5.155
325.658,-6.690,-5.165
325.661,-6.680,-5.065
325.664,-6.665,-5.000
325.667,-6.665,-5.065
325.669,-6.620,-5.200
325.672,-6.660,-5.320
325.675,-6.740,-5.385
325.678,-6.810,-5.370
325.681,-6.820,-5.450
325.683,-6.805,-5.475
325.686,-6.770,-5.455
325.689,-6.820,-5.530
325.692,-6.875,-5.505
325.694,-6.915,-5.455
325.697,-6.895,-5.455
325.700,-6.900,-5.470
325.703,-6.960,-5.505
325.706,-7.020,-5.555
325.708,-7.085,-5.510
325.711,-7.055,-5.395
325.714,-7.015,-5.300
325.717,-6.995,-5.450
325.719,-7.045,-5.500
325.722,-7.100,-5.515
325.725,-7.175,-5.450
325.728,-7.090,-5.350
325.731,-6.940,-5.300
325.733,-6.805,-5.475
325.736,-6.840,-5.670
325.739,-6.895,-5.765
325.742,-6.980,-5.800
325.744,-6.935,-5.730
325.747,-6.925,-5.690
325.750,-6.930,-5.670
325.753,-7.005,-5.675
325.756,-6.995,-5.575
325.758,-6.895,-5.510
325.761,-6.695,-5.555
325.764,-6.665,-5.700
325.767,-6.725,-5.745
325.769,-6.860,-5.630
325.772,-6.840,-5.475
325.775,-6.745,-5.415
325.778,-6.625,-5.415
325.781,-6.570,-5.455
325.783,-6.540,-5.485
325.786,-6.555,-5.470
325.789,-6.640,-5.295
325.792,-6.680,-4.975
325.794,-6.660,-4.745
325.797,-6.680,-4.760
325.800,-6.475,-4.780
325.803,-6.470,-4.980
325.806,-6.495,-5.130
325.808,-6.590,-5.265
325.811,-6.680,-5.315
325.814,-6.750,-5.295
325.817,-6.780,-5.265
325.819,-6.760,-5.180
325.822,-6.730,-5.115
325.825,-6.655,-5.090
325.828,-6.600,-5.100
325.831,-6.610,-5.105
325.833,-6.700,-5.120
325.836,-6.780,-5.145
325.839,-6.815,-5.160
325.842,-6.800,-5.205
325.844,-6.715,-5.240
325.847,-6.670,-5.250
325.850,-6.645,-5.250
325.853,-6.650,-5.295
325.856,-6.560,-5.275
325.858,-6.445,-5.240
325.861,-6.290,-5.180
325.864,-6.270,-5.135
325.867,-6.245,-5.160
325.869,-6.245,-5.120
325.872,-6.090,-5.230
325.875,-5.860,-5.270
325.878,-5.605,-5.305
325.881,-5.325,-5.375
325.883,-4.970,-5.395
325.886,-4.585,-5.375
325.889,-4.185,-5.410
325.892,-3.875,-5.425
325.894,-3.650,-5.405
325.897,-3.665,-5.385
325.900,-3.535,-5.420
325.903,-3.590,-5.460
325.906,-3.655,-5.475
325.908,-3.780,-5.530
325.911,-3.910,-5.545
325.914,-4.025,-5.530
325.917,-4.125,-5.555
325.919,-4.205,-5.520
325.922,-4.305,-5.460
325.925,-4.460,-5.440
325.928,-4.625,-5.430
325.931,-4.780,-5.405
325.933,-4.905,-5.460
325.936,-4.950,-5.425
325.939,-5.005,-5.340
325.942,-5.045,-5.265
325.944,-5.035,-5.165
325.947,-5.065,-5.195
325.950,-5.100,-5.295
325.953,-5.165,-5.390
325.956,-5.205,-5.430
325.958,-5.205,-5.460
325.961,-5.160,-5.390
325.964,-5.110,-5.250
325.967,-5.070,-5.140
325.969,-5.140,-5.040
325.972,-5.165,-5.075
325.975,-5.175,-5.060
325.978,-5.140,-4.965
325.981,-5.145,-4.960
325.983,-5.165,-4.935
325.986,-5.135,-4.935
325.989,-5.075,-4.915
325.992,-5.065,-4.815
325.994,-5.065,-4.755
325.997,-5.050,-4.735
326.000,-5.085,-4.735
326.003,-5.105,-4.755
326.006,-5.080,-4.685
326.008,-5.100,-4.675
326.011,-5.115,-4.655
326.014,-5.105,-4.635
326.017,-5.135,-4.720
326.019,-5.175,-4.730
326.022,-5.230,-4.780
326.025,-5.295,-4.870
326.028,-5.385,-4.835
326.031,-5.450,-4.815
326.033,-5.575,-4.910
326.036,-5.660,-4.895
326.039,-5.770,-4.995
326.042,-5.845,-5.100
326.044,-5.940,-5.115
326.047,-6.005,-5.180
326.050,-6.040,-5.240
326.053,-6.085,-5.275
326.056,-6.110,-5.265
326.058,-6.130,-5.220
326.061,-6.160,-5.270
326.064,-6.150,-5.270
326.067,-6.130,-5.275
326.069,-6.150,-5.315
326.072,-6.160,-5.265
326.075,-6.220,-5.245
326.078,-6.230,-5.245
326.081,-6.245,-5.245
326.083,-6.280,-5.255
326.086,-6.320,-5.245
326.089,-6.335,-5.110
326.092,-6.335,-5.055
326.094,-6.350,-4.995
326.097,-6.315,-5.015
326.100,-6.385,-4.695
326.103,-6.375,-4.660
326.106,-6.400,-4.735
326.108,-6.420,-4.880
326.111,-6.425,-5.010
326.114,-6.435,-5.105
326.117,-6.465,-5.085
326.119,-6.505,-5.045
326.122,-6.515,-4.950
326.125,-6.545,-4.785
326.128,-6.585,-4.810
326.131,-6.610,-4.785
326.133,-6.625,-4.695
326.136,-6.710,-4.685
326.139,-6.755,-4.705
326.142,-6.785,-4.785
326.144,-6.820,-4.840
326.147,-6.835,-4.870
326.150,-6.825,-4.865
326.153,-6.820,-4.795
326.156,-6.820,-4.745
326.158,-6.840,-4.715
326.161,-6.910,-4.620
326.164,-6.895,-4.620
326.167,-6.910,-4.635
326.169,-6.960,-4.640
326.172,-6.990,-4.810
326.175,-7.040,-4.880
326.178,-7.080,-4.895
326.181,-7.115,-5.010
326.183,-7.115,-5.020
326.186,-7.100,-5.055
326.189,-7.140,-5.165
326.192,-7.150,-5.125
326.194,-7.175,-5.125
326.197,-7.190,-5.095
326.200,-7.180,-5.175
326.203,-7.200,-5.170
326.206,-7.240,-5.200
326.208,-7.205,-5.235
326.211,-7.190,-5.215
326.214,-7.160,-5.165
326.217,-7.120,-5.165
326.219,-7.115,-5.145
326.222,-7.120,-5.130
326.225,-7.145,-5.150
326.228,-7.225,-5.120
326.231,-7.275,-5.035
326.233,-7.270,-4.975
326.236,-7.325,-5.025
326.239,-7.335,-5.050
326.242,-7.310,-4.990
326.244,-7.330,-5.030
326.247,-7.335,-5.085
326.250,-7.345,-5.075
326.253,-7.380,-5.090
326.256,-7.410,-5.125
326.258,-7.460,-5.145
326.261,-7.545,-5.135
326.264,-7.555,-5.140
326.267,-7.550,-5.140
326.269,-7.535,-5.150
326.272,-7.545,-5.160
326.275,-7.540,-5.200
326.278,-7.520,-5.200
326.281,-7.520,-5.260
326.283,-7.510,-5.315
326.286,-7.495,-5.365
326.289,-7.485,-5.445
326.292,-7.445,-5.515
326.294,-7.345,-5.555
326.297,-7.290,-5.645
326.300,-7.110,-5.815
326.303,-6.935,-6.000
326.306,-6.750,-6.240
326.308,-6.520,-6.395
326.311,-6.345,-6.535
326.314,-6.260,-6.595
326.317,-6.245,-6.515
326.319,-6.245,-6.375
326.322,-6.210,-6.185
326.325,-6.120,-6.020
326.328,-5.925,-5.805
326.331,-5.670,-5.575
326.333,-5.460,-5.260
326.336,-5.350,-4.920
326.339,-5.425,-4.645
326.342,-5.700,-4.525
326.344,-6.135,-4.450
326.347,-6.630,-4.540
326.350,-7.070,-4.775
326.353,-7.415,-5.060
326.356,-7.640,-5.350
326.358,-7.735,-5.590
326.361,-7.765,-5.705
326.364,-7.800,-5.690
326.367,-7.855,-5.655
326.369,-7.920,-5.750
326.372,-7.970,-5.795
326.375,-8.015,-5.815
326.378,-8.055,-5.760
326.381,-8.030,-5.780
326.383,-7.995,-5.860
326.386,-7.980,-5.900
326.389,-8.030,-5.840
326.392,-8.035,-5.760
326.394,-8.045,-5.700
326.397,-8.000,-5.690
326.400,-8.035,-5.695
326.403,-8.040,-5.680
326.406,-8.000,-5.650
326.408,-7.830,-5.535
326.411,-7.600,-5.495
326.414,-7.320,-5.435
326.417,-6.980,-5.425
326.419,-6.830,-5.470
326.422,-6.750,-5.475
326.425,-6.760,-5.370
326.428,-6.770,-5.250
326.431,-6.760,-5.200
326.433,-6.765,-5.165
326.436,-6.750,-5.210
326.439,-6.775,-5.280
326.442,-6.800,-5.345
326.444,-6.845,-5.255
326.447,-6.855,-5.270
326.450,-6.820,-5.275
326.453,-6.755,-5.290
326.456,-6.760,-5.335
326.458,-6.755,-5.385
326.461,-6.735,-5.410
326.464,-6.680,-5.365
326.467,-6.630,-5.325
326.469,-6.570,-5.355
326.472,-6.495,-5.325
326.475,-6.405,-5.330
326.478,-6.335,-5.390
326.481,-6.290,-5.370
326.483,-6.315,-5.340
326.486,-6.350,-5.305
326.489,-6.335,-5.285
326.492,-6.330,-5.270
326.494,-6.315,-5.225
326.497,-6.330,-5.230
326.500,-6.315,-5.250
326.503,-6.335,-5.305
326.506,-6.380,-5.325
326.508,-6.365,-5.285
326.511,-6.355,-5.250
326.514,-6.415,-5.215
326.517,-6.490,-5.265
326.519,-6.615,-5.310
326.522,-6.750,-5.370
326.525,-6.895,-5.385
326.528,-6.995,-5.325
326.531,-7.020,-5.285
326.533,-6.990,-5.310
326.536,-6.950,-5.300
326.539,-6.915,-5.325
326.542,-6.955,-5.395
326.544,-6.965,-5.390
326.547,-6.945,-5.440
326.550,-6.945,-5.475
326.553,-6.910,-5.480
326.556,-6.805,-5.520
326.558,-6.705,-5.545
326.561,-6.635,-5.515
326.564,-6.595,-5.500
326.567,-6.545,-5.475
326.569,-6.490,-5.460
326.572,-6.480,-5.450
326.575,-6.485,-5.430
326.578,-6.450,-5.460
326.581,-6.370,-5.375
326.583,-6.300,-5.325
326.586,-6.185,-5.285
326.589,-6.000,-5.210
326.592,-5.795,-5.170
326.594,-5.595,-5.215
326.597,-5.650,-5.185
326.600,-5.350,-5.230
326.603,-5.285,-5.195
326.606,-5.250,-5.140
326.608,-5.205,-5.085
326.611,-5.140,-5.075
326.614,-5.110,-5.120
326.617,-5.060,-5.110
326.619,-5.030,-5.035
326.622,-4.995,-4.935
326.625,-4.970,-4.920
326.628,-4.935,-4.920
326.631,-4.880,-4.875
326.633,-4.805,-4.810
326.636,-4.730,-4.760
326.639,-4.645,-4.720
326.642,-4.595,-4.715
326.644,-4.520,-4.735
326.647,-4.440,-4.780
326.650,-4.385,-4.860
326.653,-4.340,-4.975
326.656,-4.315,-4.955
326.658,-4.330,-4.945
326.661,-4.340,-4.990
326.664,-4.385,-4.990
326.667,-4.415,-4.990
326.669,-4.505,-4.955
326.672,-4.565,-4.955
326.675,-4.635,-4.960
326.678,-4.755,-4.995
326.681,-4.865,-5.010
326.683,-4.995,-5.015
326.686,-5.120,-5.020
326.689,-5.235,-5.075
326.692,-5.375,-5.045
326.694,-5.500,-4.990
326.697,-5.435,-4.985
326.700,-5.720,-4.915
326.703,-5.835,-4.950
