'Elapsed time','MLII','V1'
70.850,-0.545,0.075
70.853,-0.565,0.065
70.856,-0.575,0.075
70.858,-0.570,0.085
70.861,-0.550,0.095
70.864,-0.560,0.075
70.867,-0.580,0.035
70.869,-0.580,0.000
70.872,-0.575,-0.020
70.875,-0.540,-0.045
70.878,-0.510,-0.065
70.881,-0.480,-0.090
70.883,-0.455,-0.090
70.886,-0.525,-0.075
70.889,-0.710,-0.010
70.892,-0.920,0.045
70.894,-1.085,0.100
70.897,-1.135,0.145
70.900,-1.160,0.185
70.903,-1.180,0.240
70.906,-1.180,0.295
70.908,-1.165,0.355
70.911,-1.170,0.425
70.914,-1.185,0.470
70.917,-1.195,0.515
70.919,-1.185,0.530
70.922,-1.160,0.565
70.925,-1.150,0.585
70.928,-1.135,0.585
70.931,-1.110,0.520
70.933,-1.070,0.470
70.936,-1.025,0.450
70.939,-1.010,0.465
70.942,-0.950,0.500
70.944,-0.915,0.535
70.947,-0.910,0.550
70.950,-0.925,0.560
70.953,-0.920,0.570
70.956,-0.895,0.610
70.958,-0.850,0.640
70.961,-0.815,0.655
70.964,-0.785,0.645
70.967,-0.745,0.580
70.969,-0.715,0.515
70.972,-0.670,0.440
70.975,-0.615,0.385
70.978,-0.600,0.345
70.981,-0.580,0.260
70.983,-0.580,0.180
70.986,-0.570,0.105
70.989,-0.565,0.075
70.992,-0.540,0.025
70.994,-0.535,0.025
70.997,-0.530,0.010
71.000,-0.520,-0.010
71.003,-0.520,-0.020
71.006,-0.515,-0.030
71.008,-0.490,-0.030
71.011,-0.475,-0.015
71.014,-0.465,-0.035
71.017,-0.475,-0.040
71.019,-0.480,-0.070
71.022,-0.470,-0.075
71.025,-0.450,-0.065
71.028,-0.440,-0.065
71.031,-0.430,-0.070
71.033,-0.445,-0.095
71.036,-0.445,-0.110
71.039,-0.435,-0.105
71.042,-0.405,-0.095
71.044,-0.390,-0.090
71.047,-0.375,-0.095
71.050,-0.390,-0.115
71.053,-0.370,-0.125
71.056,-0.360,-0.120
71.058,-0.330,-0.135
71.061,-0.315,-0.125
71.064,-0.315,-0.130
71.067,-0.300,-0.160
71.069,-0.295,-0.175
71.072,-0.285,-0.190
71.075,-0.280,-0.185
71.078,-0.240,-0.180
71.081,-0.230,-0.190
71.083,-0.225,-0.220
71.086,-0.235,-0.235
71.089,-0.225,-0.225
71.092,-0.220,-0.230
71.094,-0.200,-0.230
71.097,-0.195,-0.235
71.100,-0.195,-0.260
71.103,-0.200,-0.285
71.106,-0.185,-0.280
71.108,-0.175,-0.285
71.111,-0.155,-0.265
71.114,-0.155,-0.280
71.117,-0.155,-0.295
71.119,-0.165,-0.315
71.122,-0.155,-0.310
71.125,-0.140,-0.300
71.128,-0.155,-0.290
71.131,-0.150,-0.300
71.133,-0.160,-0.320
71.136,-0.200,-0.330
71.139,-0.195,-0.315
71.142,-0.190,-0.310
71.144,-0.175,-0.285
71.147,-0.200,-0.285
71.150,-0.225,-0.290
71.153,-0.240,-0.280
71.156,-0.250,-0.270
71.158,-0.265,-0.245
71.161,-0.265,-0.230
71.164,-0.265,-0.220
71.167,-0.280,-0.230
71.169,-0.305,-0.225
71.172,-0.340,-0.210
71.175,-0.330,-0.180
71.178,-0.330,-0.165
71.181,-0.345,-0.165
71.183,-0.365,-0.165
71.186,-0.385,-0.195
71.189,-0.395,-0.160
71.192,-0.405,-0.145
71.194,-0.405,-0.115
71.197,-0.410,-0.120
71.200,-0.435,-0.115
71.203,-0.450,-0.105
71.206,-0.465,-0.080
71.208,-0.440,-0.055
71.211,-0.435,-0.030
71.214,-0.440,-0.030
71.217,-0.465,-0.015
71.219,-0.475,-0.030
71.222,-0.490,-0.005
71.225,-0.485,0.015
71.228,-0.495,0.030
71.231,-0.480,0.035
71.233,-0.510,0.025
71.236,-0.515,0.025
71.239,-0.515,0.015
71.242,-0.520,0.030
71.244,-0.525,0.040
71.247,-0.510,0.030
71.250,-0.545,0.025
71.253,-0.550,0.030
71.256,-0.545,0.025
71.258,-0.535,0.035
71.261,-0.525,0.045
71.264,-0.525,0.050
71.267,-0.535,0.035
71.269,-0.545,0.030
71.272,-0.550,0.020
71.275,-0.555,0.040
71.278,-0.545,0.060
71.281,-0.550,0.065
71.283,-0.550,0.050
71.286,-0.555,0.045
71.289,-0.565,0.055
71.292,-0.570,0.060
71.294,-0.575,0.080
71.297,-0.560,0.095
71.300,-0.575,0.105
71.303,-0.570,0.085
71.306,-0.580,0.090
71.308,-0.570,0.110
71.311,-0.565,0.125
71.314,-0.560,0.120
71.317,-0.560,0.100
71.319,-0.570,0.090
71.322,-0.580,0.090
71.325,-0.565,0.095
71.328,-0.565,0.105
71.331,-0.570,0.100
71.333,-0.580,0.085
71.336,-0.580,0.080
71.339,-0.585,0.080
71.342,-0.585,0.105
71.344,-0.580,0.105
71.347,-0.565,0.105
71.350,-0.580,0.095
71.353,-0.585,0.090
71.356,-0.585,0.075
71.358,-0.570,0.080
71.361,-0.555,0.085
71.364,-0.560,0.085
71.367,-0.565,0.070
71.369,-0.570,0.070
71.372,-0.575,0.080
71.375,-0.565,0.085
71.378,-0.555,0.105
71.381,-0.560,0.085
71.383,-0.545,0.070
71.386,-0.565,0.050
71.389,-0.580,0.060
71.392,-0.570,0.060
71.394,-0.565,0.055
71.397,-0.560,0.050
71.400,-0.565,0.045
71.403,-0.575,0.040
71.406,-0.580,0.035
71.408,-0.585,0.045
71.411,-0.570,0.065
71.414,-0.585,0.065
71.417,-0.580,0.070
71.419,-0.600,0.055
71.422,-0.590,0.065
71.425,-0.590,0.085
71.428,-0.600,0.085
71.431,-0.600,0.090
71.433,-0.595,0.080
71.436,-0.595,0.075
71.439,-0.600,0.095
71.442,-0.600,0.110
71.444,-0.595,0.140
71.447,-0.580,0.125
71.450,-0.590,0.105
71.453,-0.595,0.115
71.456,-0.590,0.110
71.458,-0.595,0.125
71.461,-0.595,0.135
71.464,-0.610,0.115
71.467,-0.610,0.095
71.469,-0.620,0.090
71.472,-0.610,0.075
71.475,-0.600,0.075
71.478,-0.595,0.075
71.481,-0.585,0.070
71.483,-0.595,0.050
71.486,-0.615,0.030
71.489,-0.605,0.025
71.492,-0.600,0.035
71.494,-0.575,0.050
71.497,-0.570,0.035
71.500,-0.575,0.030
71.503,-0.595,0.035
71.506,-0.585,0.035
71.508,-0.570,0.050
71.511,-0.570,0.060
71.514,-0.545,0.040
71.517,-0.555,0.030
71.519,-0.560,0.030
71.522,-0.580,0.035
71.525,-0.580,0.040
71.528,-0.565,0.050
71.531,-0.565,0.050
71.533,-0.565,0.025
71.536,-0.590,0.020
71.539,-0.600,0.020
71.542,-0.590,0.030
71.544,-0.570,0.045
71.547,-0.565,0.035
71.550,-0.585,0.040
71.553,-0.585,0.035
71.556,-0.605,0.040
71.558,-0.590,0.055
71.561,-0.575,0.070
71.564,-0.570,0.080
71.567,-0.585,0.070
71.569,-0.595,0.080
71.572,-0.595,0.080
71.575,-0.605,0.095
71.578,-0.595,0.125
71.581,-0.580,0.115
71.583,-0.580,0.120
71.586,-0.580,0.120
71.589,-0.585,0.100
71.592,-0.570,0.105
71.594,-0.555,0.105
71.597,-0.565,0.090
71.600,-0.565,0.080
71.603,-0.575,0.060
71.606,-0.565,0.065
71.608,-0.555,0.085
71.611,-0.555,0.080
71.614,-0.560,0.060
71.617,-0.575,0.045
71.619,-0.575,0.045
71.622,-0.575,0.055
71.625,-0.550,0.060
71.628,-0.540,0.070
71.631,-0.555,0.060
71.633,-0.545,0.050
71.636,-0.545,0.030
71.639,-0.550,0.045
71.642,-0.535,0.045
71.644,-0.520,0.060
71.647,-0.520,0.070
71.650,-0.525,0.065
71.653,-0.550,0.045
71.656,-0.545,0.050
71.658,-0.550,0.055
71.661,-0.525,0.060
71.664,-0.525,0.060
71.667,-0.520,0.050
71.669,-0.540,0.030
71.672,-0.550,0.040
71.675,-0.545,0.045
71.678,-0.535,0.055
71.681,-0.530,0.060
71.683,-0.535,0.035
71.686,-0.550,0.040
71.689,-0.550,0.040
71.692,-0.545,0.040
71.694,-0.540,0.060
71.697,-0.540,0.055
71.700,-0.525,0.045
71.703,-0.535,0.040
71.706,-0.545,0.025
71.708,-0.545,0.050
71.711,-0.530,0.035
71.714,-0.530,0.020
71.717,-0.540,0.030
71.719,-0.545,0.005
71.722,-0.550,0.020
71.725,-0.540,0.030
71.728,-0.540,0.045
71.731,-0.540,0.045
71.733,-0.540,0.045
71.736,-0.545,0.035
71.739,-0.540,0.035
71.742,-0.520,0.035
71.744,-0.525,0.055
71.747,-0.500,0.060
71.750,-0.520,0.050
71.753,-0.520,0.055
71.756,-0.520,0.050
71.758,-0.505,0.070
71.761,-0.485,0.070
71.764,-0.450,0.055
71.767,-0.390,0.020
71.769,-0.285,-0.010
71.772,-0.185,-0.030
71.775,-0.075,-0.060
71.778,0.035,-0.090
71.781,0.120,-0.105
71.783,0.225,-0.130
71.786,0.330,-0.180
71.789,0.420,-0.220
71.792,0.500,-0.290
71.794,0.535,-0.335
71.797,0.515,-0.335
71.800,0.470,-0.355
71.803,0.385,-0.330
71.806,0.275,-0.260
71.808,0.115,-0.185
71.811,-0.060,-0.130
71.814,-0.245,-0.095
71.817,-0.370,-0.080
71.819,-0.440,-0.065
71.822,-0.485,-0.050
71.825,-0.525,-0.015
71.828,-0.570,0.005
71.831,-0.590,0.005
71.833,-0.625,-0.010
71.836,-0.635,-0.030
71.839,-0.630,-0.025
71.842,-0.640,0.000
71.844,-0.650,0.010
71.847,-0.665,0.020
71.850,-0.680,0.010
71.853,-0.690,0.020
71.856,-0.690,0.020
71.858,-0.690,0.040
71.861,-0.690,0.040
71.864,-0.690,0.055
71.867,-0.720,0.040
71.869,-0.725,0.050
71.872,-0.740,0.055
71.875,-0.735,0.090
71.878,-0.725,0.110
71.881,-0.720,0.105
71.883,-0.725,0.105
71.886,-0.745,0.100
71.889,-0.745,0.105
71.892,-0.725,0.115
71.894,-0.730,0.125
71.897,-0.720,0.120
71.900,-0.715,0.105
71.903,-0.710,0.105
71.906,-0.720,0.100
71.908,-0.715,0.100
71.911,-0.700,0.110
71.914,-0.700,0.110
71.917,-0.695,0.095
71.919,-0.700,0.075
71.922,-0.705,0.080
71.925,-0.705,0.095
71.928,-0.685,0.105
71.931,-0.675,0.100
71.933,-0.670,0.080
71.936,-0.675,0.075
71.939,-0.675,0.070
71.942,-0.665,0.080
71.944,-0.665,0.085
71.947,-0.660,0.085
71.950,-0.675,0.070
71.953,-0.690,0.050
71.956,-0.675,0.060
71.958,-0.675,0.055
71.961,-0.665,0.045
71.964,-0.685,0.040
71.967,-0.680,0.005
71.969,-0.690,0.010
71.972,-0.690,0.005
71.975,-0.680,0.015
71.978,-0.655,0.025
71.981,-0.645,0.025
71.983,-0.655,0.015
71.986,-0.675,0.010
71.989,-0.675,0.015
71.992,-0.660,0.045
71.994,-0.650,0.045
71.997,-0.645,0.045
72.000,-0.635,0.035
72.003,-0.660,0.045
72.006,-0.685,0.060
72.008,-0.685,0.070
72.011,-0.665,0.075
72.014,-0.650,0.090
72.017,-0.645,0.090
72.019,-0.665,0.075
72.022,-0.675,0.095
72.025,-0.655,0.105
72.028,-0.660,0.115
72.031,-0.630,0.125
72.033,-0.635,0.110
72.036,-0.630,0.110
72.039,-0.620,0.120
72.042,-0.605,0.120
72.044,-0.585,0.120
72.047,-0.570,0.125
72.050,-0.580,0.100
72.053,-0.580,0.090
72.056,-0.565,0.070
72.058,-0.555,0.075
72.061,-0.535,0.070
72.064,-0.530,0.055
72.067,-0.520,0.045
72.069,-0.525,0.040
72.072,-0.515,0.025
72.075,-0.495,0.035
72.078,-0.485,0.040
72.081,-0.490,0.020
72.083,-0.480,0.005
72.086,-0.485,-0.010
72.089,-0.485,-0.005
72.092,-0.465,0.005
72.094,-0.465,0.005
72.097,-0.475,0.005
72.100,-0.480,-0.015
72.103,-0.495,-0.010
72.106,-0.505,-0.010
72.108,-0.495,0.010
72.111,-0.480,0.020
72.114,-0.475,0.025
72.117,-0.495,0.015
72.119,-0.505,0.010
72.122,-0.515,0.010
72.125,-0.520,0.025
72.128,-0.505,0.055
72.131,-0.510,0.050
72.133,-0.515,0.055
72.136,-0.510,0.055
72.139,-0.510,0.065
72.142,-0.505,0.075
72.144,-0.510,0.085
72.147,-0.510,0.080
72.150,-0.525,0.075
72.153,-0.535,0.075
72.156,-0.540,0.085
72.158,-0.530,0.090
72.161,-0.535,0.110
72.164,-0.525,0.105
72.167,-0.530,0.100
72.169,-0.540,0.080
72.172,-0.530,0.090
72.175,-0.525,0.090
72.178,-0.520,0.095
72.181,-0.515,0.085
72.183,-0.520,0.060
72.186,-0.525,0.050
72.189,-0.535,0.045
72.192,-0.520,0.035
72.194,-0.505,0.040
72.197,-0.500,0.025
72.200,-0.505,0.010
72.203,-0.500,0.015
72.206,-0.510,0.015
72.208,-0.500,0.030
72.211,-0.485,0.035
72.214,-0.470,0.035
72.217,-0.480,0.030
72.219,-0.485,0.020
72.222,-0.480,0.030
72.225,-0.475,0.045
72.228,-0.470,0.055
72.231,-0.470,0.045
72.233,-0.470,0.040
72.236,-0.500,0.035
72.239,-0.490,0.030
72.242,-0.485,0.035
72.244,-0.485,0.035
72.247,-0.485,0.035
72.250,-0.500,0.015
72.253,-0.515,0.005
72.256,-0.525,-0.005
72.258,-0.500,0.010
72.261,-0.495,0.010
72.264,-0.500,0.000
72.267,-0.525,-0.010
72.269,-0.535,-0.015
72.272,-0.525,-0.010
72.275,-0.510,0.010
72.278,-0.495,0.010
72.281,-0.500,0.005
72.283,-0.520,0.005
72.286,-0.530,0.005
72.289,-0.530,0.000
72.292,-0.515,0.020
72.294,-0.525,0.025
72.297,-0.505,0.030
72.300,-0.525,0.015
72.303,-0.525,-0.005
72.306,-0.530,-0.020
72.308,-0.525,-0.005
72.311,-0.515,0.005
72.314,-0.510,0.010
72.317,-0.510,-0.005
72.319,-0.525,-0.010
72.322,-0.525,-0.015
72.325,-0.515,-0.005
72.328,-0.490,0.010
72.331,-0.505,0.000
72.333,-0.515,0.000
72.336,-0.510,0.000
72.339,-0.500,-0.010
72.342,-0.490,0.015
72.344,-0.470,0.015
72.347,-0.490,0.025
72.350,-0.485,0.030
72.353,-0.495,0.015
72.356,-0.485,0.025
72.358,-0.480,0.025
72.361,-0.480,0.035
72.364,-0.485,0.025
72.367,-0.495,0.010
72.369,-0.510,0.000
72.372,-0.510,-0.005
72.375,-0.525,-0.030
72.378,-0.510,-0.040
72.381,-0.495,-0.060
72.383,-0.515,-0.095
72.386,-0.535,-0.095
72.389,-0.535,-0.105
72.392,-0.535,-0.090
72.394,-0.520,-0.065
72.397,-0.515,-0.070
72.400,-0.515,-0.080
72.403,-0.545,-0.090
72.406,-0.550,-0.075
72.408,-0.530,-0.055
72.411,-0.535,-0.050
72.414,-0.545,-0.040
72.417,-0.560,-0.050
72.419,-0.575,-0.045
72.422,-0.560,-0.045
72.425,-0.530,-0.030
72.428,-0.525,-0.010
72.431,-0.530,-0.015
72.433,-0.535,-0.030
72.436,-0.540,-0.020
72.439,-0.535,-0.005
72.442,-0.525,-0.005
72.444,-0.515,0.005
72.447,-0.525,0.000
72.450,-0.525,-0.025
72.453,-0.525,-0.015
72.456,-0.515,-0.005
72.458,-0.505,0.005
72.461,-0.495,0.020
72.464,-0.475,0.015
72.467,-0.485,0.005
72.469,-0.485,0.015
72.472,-0.490,0.030
72.475,-0.485,0.030
72.478,-0.455,0.035
72.481,-0.405,0.010
72.483,-0.300,-0.015
72.486,-0.190,-0.065
72.489,-0.070,-0.105
72.492,0.060,-0.145
72.494,0.180,-0.190
72.497,0.305,-0.235
72.500,0.425,-0.300
72.503,0.520,-0.370
72.506,0.550,-0.440
72.508,0.560,-0.480
72.511,0.530,-0.480
72.514,0.460,-0.475
72.517,0.355,-0.415
72.519,0.195,-0.385
72.522,0.005,-0.325
72.525,-0.185,-0.260
72.528,-0.310,-0.225
72.531,-0.400,-0.190
72.533,-0.455,-0.160
72.536,-0.505,-0.140
72.539,-0.570,-0.095
72.542,-0.600,-0.070
72.544,-0.610,-0.060
72.547,-0.610,-0.035
72.550,-0.625,-0.025
72.553,-0.630,-0.020
72.556,-0.660,-0.010
72.558,-0.665,0.010
72.561,-0.670,0.020
72.564,-0.670,0.015
72.567,-0.685,0.025
72.569,-0.690,0.025
72.572,-0.680,0.035
72.575,-0.680,0.045
72.578,-0.680,0.065
72.581,-0.680,0.065
72.583,-0.710,0.070
72.586,-0.710,0.055
72.589,-0.710,0.055
72.592,-0.695,0.050
72.594,-0.675,0.055
72.597,-0.680,0.050
72.600,-0.695,0.045
72.603,-0.700,0.050
72.606,-0.700,0.055
72.608,-0.710,0.065
72.611,-0.695,0.075
72.614,-0.675,0.070
72.617,-0.680,0.065
72.619,-0.685,0.045
72.622,-0.700,0.050
72.625,-0.710,0.045
72.628,-0.700,0.045
72.631,-0.680,0.040
72.633,-0.670,0.020
72.636,-0.690,0.000
72.639,-0.710,0.010
72.642,-0.695,0.005
72.644,-0.690,0.020
72.647,-0.685,0.010
72.650,-0.695,-0.005
72.653,-0.705,-0.015
72.656,-0.720,-0.010
72.658,-0.710,-0.005
72.661,-0.705,-0.005
72.664,-0.700,-0.005
72.667,-0.705,-0.020
72.669,-0.705,-0.025
72.672,-0.710,-0.010
72.675,-0.715,0.015
72.678,-0.730,0.020
72.681,-0.705,0.015
72.683,-0.710,0.005
72.686,-0.720,0.010
72.689,-0.725,0.030
72.692,-0.710,0.050
72.694,-0.685,0.060
72.697,-0.680,0.055
72.700,-0.695,0.040
72.703,-0.705,0.040
72.706,-0.715,0.050
72.708,-0.685,0.050
72.711,-0.680,0.075
72.714,-0.670,0.070
72.717,-0.665,0.060
72.719,-0.670,0.045
72.722,-0.670,0.040
72.725,-0.655,0.045
72.728,-0.645,0.050
72.731,-0.640,0.060
72.733,-0.630,0.050
72.736,-0.630,0.035
72.739,-0.640,0.035
72.742,-0.650,0.025
72.744,-0.640,0.050
72.747,-0.610,0.040
72.750,-0.600,0.035
72.753,-0.585,0.025
72.756,-0.590,0.020
72.758,-0.580,0.040
72.761,-0.560,0.045
72.764,-0.555,0.035
72.767,-0.550,0.010
72.769,-0.560,0.000
72.772,-0.565,0.010
72.775,-0.540,0.010
72.778,-0.495,0.010
72.781,-0.505,0.010
72.783,-0.510,0.000
72.786,-0.545,0.000
72.789,-0.540,-0.005
72.792,-0.520,0.010
72.794,-0.505,0.010
72.797,-0.505,0.010
72.800,-0.510,-0.005
72.803,-0.530,-0.020
72.806,-0.530,-0.005
72.808,-0.520,0.005
72.811,-0.525,0.030
72.814,-0.505,0.025
72.817,-0.505,0.015
72.819,-0.535,0.015
72.822,-0.540,0.025
72.825,-0.530,0.055
72.828,-0.520,0.065
72.831,-0.525,0.070
72.833,-0.520,0.065
72.836,-0.525,0.065
72.839,-0.520,0.045
72.842,-0.530,0.060
72.844,-0.520,0.070
72.847,-0.505,0.050
72.850,-0.515,0.045
72.853,-0.525,0.040
72.856,-0.540,0.035
72.858,-0.550,0.055
72.861,-0.520,0.070
72.864,-0.515,0.055
72.867,-0.520,0.055
72.869,-0.520,0.040
72.872,-0.540,0.040
72.875,-0.520,0.045
72.878,-0.525,0.060
72.881,-0.530,0.045
72.883,-0.525,0.020
72.886,-0.515,0.025
72.889,-0.530,0.025
72.892,-0.510,0.035
72.894,-0.505,0.030
72.897,-0.505,0.035
72.900,-0.520,0.020
72.903,-0.515,0.010
72.906,-0.515,0.020
72.908,-0.490,0.035
72.911,-0.470,0.045
72.914,-0.470,0.040
72.917,-0.485,0.030
72.919,-0.485,0.020
72.922,-0.500,0.025
72.925,-0.470,0.025
72.928,-0.470,0.040
72.931,-0.465,0.030
72.933,-0.470,0.020
72.936,-0.490,0.010
72.939,-0.495,0.010
72.942,-0.495,0.015
72.944,-0.485,0.020
72.947,-0.475,0.010
72.950,-0.495,-0.005
72.953,-0.495,-0.005
72.956,-0.505,-0.010
72.958,-0.500,0.005
72.961,-0.500,0.020
72.964,-0.510,0.025
72.967,-0.500,0.000
72.969,-0.505,-0.005
72.972,-0.495,0.005
72.975,-0.490,-0.010
72.978,-0.485,0.000
72.981,-0.485,0.010
72.983,-0.495,-0.005
72.986,-0.505,-0.010
72.989,-0.510,0.000
72.992,-0.490,0.015
72.994,-0.490,0.035
72.997,-0.495,0.040
73.000,-0.500,0.030
73.003,-0.495,0.015
73.006,-0.500,0.025
73.008,-0.495,0.035
73.011,-0.475,0.040
73.014,-0.470,0.025
73.017,-0.485,0.015
73.019,-0.485,0.020
73.022,-0.500,0.010
73.025,-0.485,0.020
73.028,-0.450,0.030
73.031,-0.450,0.020
73.033,-0.460,0.005
73.036,-0.470,-0.015
73.039,-0.470,-0.005
73.042,-0.460,0.020
73.044,-0.450,0.020
73.047,-0.425,0.020
73.050,-0.390,-0.010
73.053,-0.320,-0.050
73.056,-0.235,-0.065
73.058,-0.105,-0.100
73.061,0.015,-0.140
73.064,0.125,-0.185
73.067,0.250,-0.250
73.069,0.370,-0.290
73.072,0.480,-0.315
73.075,0.565,-0.345
73.078,0.620,-0.380
73.081,0.625,-0.430
73.083,0.565,-0.435
73.086,0.480,-0.415
73.089,0.375,-0.375
73.092,0.250,-0.335
73.094,0.080,-0.295
73.097,-0.115,-0.250
73.100,-0.255,-0.215
73.103,-0.350,-0.190
73.106,-0.415,-0.150
73.108,-0.455,-0.100
73.111,-0.505,-0.080
73.114,-0.510,-0.070
73.117,-0.530,-0.065
73.119,-0.555,-0.075
73.122,-0.570,-0.050
73.125,-0.565,-0.035
73.128,-0.560,-0.020
73.131,-0.570,-0.015
73.133,-0.595,-0.020
73.136,-0.610,-0.020
73.139,-0.615,-0.010
73.142,-0.615,-0.005
73.144,-0.600,0.010
73.147,-0.595,0.025
73.150,-0.605,0.015
73.153,-0.630,0.015
73.156,-0.625,0.035
73.158,-0.620,0.035
73.161,-0.615,0.045
73.164,-0.610,0.045
73.167,-0.620,0.025
73.169,-0.635,0.035
73.172,-0.640,0.045
73.175,-0.625,0.040
73.178,-0.625,0.050
73.181,-0.610,0.050
73.183,-0.620,0.030
73.186,-0.625,0.025
73.189,-0.635,0.035
73.192,-0.635,0.045
73.194,-0.620,0.050
73.197,-0.630,0.050
73.200,-0.635,0.030
73.203,-0.640,0.025
73.206,-0.650,0.025
73.208,-0.625,0.035
73.211,-0.630,0.035
73.214,-0.615,0.045
73.217,-0.620,0.035
73.219,-0.645,0.020
73.222,-0.640,0.030
73.225,-0.635,0.040
73.228,-0.625,0.050
73.231,-0.620,0.030
73.233,-0.620,0.010
73.236,-0.640,-0.015
73.239,-0.645,-0.020
73.242,-0.640,-0.025
73.244,-0.645,-0.015
73.247,-0.625,-0.030
73.250,-0.630,-0.035
73.253,-0.650,-0.045
73.256,-0.645,-0.045
73.258,-0.630,-0.025
73.261,-0.625,-0.015
73.264,-0.615,-0.030
73.267,-0.625,-0.030
73.269,-0.625,-0.030
73.272,-0.630,-0.020
73.275,-0.620,-0.005
73.278,-0.600,-0.005
73.281,-0.610,0.005
73.283,-0.605,-0.005
73.286,-0.625,-0.015
73.289,-0.615,-0.010
73.292,-0.605,0.005
73.294,-0.585,0.020
73.297,-0.600,0.015
73.300,-0.595,0.005
73.303,-0.595,0.005
73.306,-0.580,0.025
73.308,-0.555,0.025
73.311,-0.540,0.040
73.314,-0.515,0.035
73.317,-0.515,0.035
73.319,-0.525,0.025
73.322,-0.525,0.025
73.325,-0.505,0.025
73.328,-0.475,0.045
73.331,-0.450,0.040
73.333,-0.455,0.020
73.336,-0.460,0.020
73.339,-0.460,0.010
73.342,-0.455,0.015
73.344,-0.445,0.025
73.347,-0.430,0.025
73.350,-0.445,0.020
73.353,-0.450,0.010
73.356,-0.455,0.020
73.358,-0.445,0.030
73.361,-0.430,0.030
73.364,-0.425,0.010
73.367,-0.430,-0.015
73.369,-0.435,-0.020
73.372,-0.440,-0.015
73.375,-0.430,-0.015
73.378,-0.440,-0.020
73.381,-0.425,-0.015
73.383,-0.440,-0.020
73.386,-0.445,-0.025
73.389,-0.460,-0.035
73.392,-0.450,-0.010
73.394,-0.435,0.000
73.397,-0.440,-0.005
73.400,-0.455,-0.015
73.403,-0.460,-0.005
73.406,-0.465,-0.015
73.408,-0.450,0.010
73.411,-0.440,0.020
73.414,-0.435,0.010
73.417,-0.420,0.000
73.419,-0.450,-0.010
73.422,-0.445,-0.005
73.425,-0.440,0.015
73.428,-0.435,0.020
73.431,-0.420,0.010
73.433,-0.415,0.005
73.436,-0.420,0.005
73.439,-0.420,0.000
73.442,-0.420,0.025
73.444,-0.410,0.025
73.447,-0.415,0.035
73.450,-0.415,0.015
73.453,-0.430,0.020
73.456,-0.435,0.025
73.458,-0.415,0.050
73.461,-0.400,0.050
73.464,-0.400,0.045
73.467,-0.415,0.035
73.469,-0.420,0.040
73.472,-0.410,0.050
73.475,-0.390,0.035
73.478,-0.370,0.045
73.481,-0.365,0.035
73.483,-0.370,0.020
73.486,-0.370,0.000
73.489,-0.370,-0.005
73.492,-0.355,0.000
73.494,-0.355,0.000
73.497,-0.355,0.005
73.500,-0.360,-0.015
73.503,-0.360,-0.025
73.506,-0.355,-0.010
73.508,-0.340,0.000
73.511,-0.320,0.005
73.514,-0.315,0.005
73.517,-0.315,-0.005
73.519,-0.320,-0.025
73.522,-0.310,-0.020
73.525,-0.320,-0.010
73.528,-0.320,0.005
73.531,-0.315,-0.010
73.533,-0.325,-0.015
73.536,-0.320,-0.025
73.539,-0.325,-0.020
73.542,-0.320,-0.010
73.544,-0.315,-0.010
73.547,-0.310,0.000
73.550,-0.330,-0.010
73.553,-0.345,-0.025
73.556,-0.350,-0.020
73.558,-0.345,-0.025
73.561,-0.335,-0.010
73.564,-0.330,-0.015
73.567,-0.335,-0.030
73.569,-0.350,-0.020
73.572,-0.360,-0.015
73.575,-0.345,-0.020
73.578,-0.330,-0.005
73.581,-0.325,-0.015
73.583,-0.325,-0.020
73.586,-0.345,-0.040
73.589,-0.355,-0.040
73.592,-0.340,-0.035
73.594,-0.335,-0.020
73.597,-0.325,-0.030
73.600,-0.325,-0.025
73.603,-0.330,-0.025
73.606,-0.340,-0.015
73.608,-0.330,-0.005
73.611,-0.325,0.005
73.614,-0.330,-0.005
73.617,-0.315,-0.010
73.619,-0.260,-0.030
73.622,-0.190,-0.035
73.625,-0.080,-0.070
73.628,0.045,-0.090
73.631,0.140,-0.125
73.633,0.235,-0.175
73.636,0.330,-0.225
73.639,0.460,-0.240
73.642,0.590,-0.265
73.644,0.695,-0.300
73.647,0.790,-0.390
73.650,0.850,-0.450
73.653,0.855,-0.490
73.656,0.810,-0.480
73.658,0.755,-0.445
73.661,0.670,-0.390
73.664,0.535,-0.335
73.667,0.325,-0.280
73.669,0.100,-0.230
73.672,-0.100,-0.175
73.675,-0.200,-0.130
73.678,-0.245,-0.085
73.681,-0.285,-0.075
73.683,-0.325,-0.060
73.686,-0.375,-0.050
73.689,-0.390,-0.035
73.692,-0.390,-0.020
73.694,-0.395,0.000
73.697,-0.415,-0.015
73.700,-0.420,-0.005
73.703,-0.435,-0.020
73.706,-0.445,-0.010
73.708,-0.445,0.005
73.711,-0.455,0.010
73.714,-0.460,0.005
73.717,-0.475,-0.015
73.719,-0.490,-0.025
73.722,-0.495,-0.020
73.725,-0.490,-0.015
73.728,-0.475,-0.010
73.731,-0.485,-0.020
73.733,-0.505,-0.035
73.736,-0.525,-0.035
73.739,-0.530,-0.040
73.742,-0.520,-0.020
73.744,-0.505,-0.010
73.747,-0.510,-0.015
73.750,-0.515,-0.020
73.753,-0.545,-0.035
73.756,-0.545,-0.025
73.758,-0.550,-0.005
73.761,-0.555,0.005
73.764,-0.540,0.015
73.767,-0.545,0.015
73.769,-0.560,0.010
